ID,descriptive_id,sensical,query_type,rung,phenomenon,simpson,truth,prompt,truth_norm,pred
2712,chain_c_ett_firing_squad,1,ett,3,chain,False,no,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Captain's command to execute the prisoner has a direct effect on rifleman1 shooting. Rifleman1 shooting has a direct effect on prisoner death. For captains who release prisoners, the probability of prisoner death is 38.62%. For captains who execute prisoners, the probability of prisoner death is 70.82%. For captains who execute prisoners, would it be more likely to see prisoner death if the captain had released the prisoner?

Hint: You can answer the question by following the subquestions below:

Step 1) Extract the causal graph: What is the causal graph expressed in the context? Use ""X"" to denote ""captain's command"". Use ""V2"" to denote ""rifleman1's action"". Use ""Y"" to denote ""prisoner"". Answer nothing else but each edge one by one, in the format of ""var1 -> var2"", and use "","" to separate the edges.

Step 2) Identify the query type: What is the query type of the above question? Choose one from ""marginal probability"", ""conditional probability"", ""explaining away effect"", ""backdoor adjustment set"", ""average treatment effect"", ""collider bias"", ""normal counterfactual question"", ""average treatment effect on treated"", ""natural direct effect"", or ""natural indirect effect"". Answer nothing else but a quoted choice from above.

Step 3) Translate the query to an estimand: Based on the type of the causal query, translate the question to a formal estimand. Use the ""do(·)"" notation or counterfactual notations whenever necessary.

Step 4) Collect all the available data: Extract all available data. Answer nothing else but marginal probabilities and conditional probabilities, in the form of ""P(...)=..."" or ""P(...|...)=..."", and use "";"" to separate each of them. Use ""X"" to denote ""captain's command"". Use ""V2"" to denote ""rifleman1's action"". Use ""Y"" to denote ""prisoner"".

Step 5) Solve for the estimand: Given all the information above, solve for the estimand mentioned before using causal inference skills such as do-calculus, counterfactual prediction, and the basics of probabilities. Answer step by step.",0,No
8583,nondet-diamondcut_n_ate_nonsense7,0,ate,2,nondet-diamondcut,False,yes,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Yupt has a direct effect on zory and gyzl. Zory has a direct effect on glimx. Gyzl has a direct effect on glimx. For those who are not yupt and are not zory, the probability of glimx is 62.21%. For those who are not yupt and are zory, the probability of glimx is 90.61%. For those who are yupt and are not zory, the probability of glimx is 50.23%. For those who are yupt and are zory, the probability of glimx is 91.82%. The overall probability of yupt is 10.00%. Will zory increase the chance of glimx?

Hint: You can answer the question by following the subquestions below:

Step 1) Extract the causal graph: What is the causal graph expressed in the context? Use ""V1"" to denote ""yupt"". Use ""V3"" to denote ""gyzl"". Use ""X"" to denote ""zory"". Use ""Y"" to denote ""glimx"". Answer nothing else but each edge one by one, in the format of ""var1 -> var2"", and use "","" to separate the edges.

Step 2) Identify the query type: What is the query type of the above question? Choose one from ""marginal probability"", ""conditional probability"", ""explaining away effect"", ""backdoor adjustment set"", ""average treatment effect"", ""collider bias"", ""normal counterfactual question"", ""average treatment effect on treated"", ""natural direct effect"", or ""natural indirect effect"". Answer nothing else but a quoted choice from above.

Step 3) Translate the query to an estimand: Based on the type of the causal query, translate the question to a formal estimand. Use the ""do(·)"" notation or counterfactual notations whenever necessary.

Step 4) Collect all the available data: Extract all available data. Answer nothing else but marginal probabilities and conditional probabilities, in the form of ""P(...)=..."" or ""P(...|...)=..."", and use "";"" to separate each of them. Use ""V1"" to denote ""yupt"". Use ""V3"" to denote ""gyzl"". Use ""X"" to denote ""zory"". Use ""Y"" to denote ""glimx"".

Step 5) Solve for the estimand: Given all the information above, solve for the estimand mentioned before using causal inference skills such as do-calculus, counterfactual prediction, and the basics of probabilities. Answer step by step.",1,Yes
9305,nondet-diamondcut_a_nde_smoking_gene_cancer,-1,nde,3,nondet-diamondcut,False,no,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Smoker status has a direct effect on smoking gene and good lifestyle. Smoking gene has a direct effect on cannot roll tongue. Good lifestyle has a direct effect on cannot roll tongue. For nonsmokers and with nonsmoking genes, the probability of cannot roll tongue is 73.14%. For nonsmokers and with smoking genes, the probability of cannot roll tongue is 17.64%. For smokers and with nonsmoking genes, the probability of cannot roll tongue is 72.66%. For smokers and with smoking genes, the probability of cannot roll tongue is 22.77%. The overall probability of smoker status is 50.00%. If we disregard the mediation effect through smoking status, would smoking gene still positively affect cannot roll tongue?

Hint: You can answer the question by following the subquestions below:

Step 1) Extract the causal graph: What is the causal graph expressed in the context? Use ""V1"" to denote ""smoking status"". Use ""V3"" to denote ""life style"". Use ""X"" to denote ""gene"". Use ""Y"" to denote ""tongue rolling ability"". Answer nothing else but each edge one by one, in the format of ""var1 -> var2"", and use "","" to separate the edges.

Step 2) Identify the query type: What is the query type of the above question? Choose one from ""marginal probability"", ""conditional probability"", ""explaining away effect"", ""backdoor adjustment set"", ""average treatment effect"", ""collider bias"", ""normal counterfactual question"", ""average treatment effect on treated"", ""natural direct effect"", or ""natural indirect effect"". Answer nothing else but a quoted choice from above.

Step 3) Translate the query to an estimand: Based on the type of the causal query, translate the question to a formal estimand. Use the ""do(·)"" notation or counterfactual notations whenever necessary.

Step 4) Collect all the available data: Extract all available data. Answer nothing else but marginal probabilities and conditional probabilities, in the form of ""P(...)=..."" or ""P(...|...)=..."", and use "";"" to separate each of them. Use ""V1"" to denote ""smoking status"". Use ""V3"" to denote ""life style"". Use ""X"" to denote ""gene"". Use ""Y"" to denote ""tongue rolling ability"".

Step 5) Solve for the estimand: Given all the information above, solve for the estimand mentioned before using causal inference skills such as do-calculus, counterfactual prediction, and the basics of probabilities. Answer step by step.",0,No
5898,frontdoor_n_ett_nonsense0,0,ett,3,frontdoor,False,yes,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Tasb has a direct effect on hupx and tijw. Hupx has a direct effect on fyze. Fyze has a direct effect on tijw. Tasb is unobserved. For those who are not hupx and are not fyze, the probability of tijw is 87.78%. For those who are not hupx and are fyze, the probability of tijw is 74.34%. For those who are hupx and are not fyze, the probability of tijw is 91.85%. For those who are hupx and are fyze, the probability of tijw is 54.71%. For those who are not hupx, the probability of fyze is 19.74%. For those who are hupx, the probability of fyze is 74.11%. For those who are hupx, would it be more likely to see tijw if it had been hupx?

Hint: You can answer the question by following the subquestions below:

Step 1) Extract the causal graph: What is the causal graph expressed in the context? Use ""V3"" to denote ""fyze"". Use ""V1"" to denote ""tasb"". Use ""X"" to denote ""hupx"". Use ""Y"" to denote ""tijw"". Answer nothing else but each edge one by one, in the format of ""var1 -> var2"", and use "","" to separate the edges.

Step 2) Identify the query type: What is the query type of the above question? Choose one from ""marginal probability"", ""conditional probability"", ""explaining away effect"", ""backdoor adjustment set"", ""average treatment effect"", ""collider bias"", ""normal counterfactual question"", ""average treatment effect on treated"", ""natural direct effect"", or ""natural indirect effect"". Answer nothing else but a quoted choice from above.

Step 3) Translate the query to an estimand: Based on the type of the causal query, translate the question to a formal estimand. Use the ""do(·)"" notation or counterfactual notations whenever necessary.

Step 4) Collect all the available data: Extract all available data. Answer nothing else but marginal probabilities and conditional probabilities, in the form of ""P(...)=..."" or ""P(...|...)=..."", and use "";"" to separate each of them. Use ""V3"" to denote ""fyze"". Use ""V1"" to denote ""tasb"". Use ""X"" to denote ""hupx"". Use ""Y"" to denote ""tijw"".

Step 5) Solve for the estimand: Given all the information above, solve for the estimand mentioned before using causal inference skills such as do-calculus, counterfactual prediction, and the basics of probabilities. Answer step by step.",1,Yes
6550,mediation_n_backadj_nonsense7,0,backadj,2,mediation,False,no,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Zory has a direct effect on yupt and glimx. Yupt has a direct effect on glimx.  To understand how zory affects glimx, should we look directly at how zory correlates with glimx in general, or this correlation case by case according to zory, yupt, glimx? Use ""Yes"" to indicate the former, and ""No"" to indicate the latter.

Hint: You can answer the question by following the subquestions below:

Step 1) Extract the causal graph: What is the causal graph expressed in the context? Use ""X"" to denote ""zory"". Use ""V2"" to denote ""yupt"". Use ""Y"" to denote ""glimx"". Answer nothing else but each edge one by one, in the format of ""var1 -> var2"", and use "","" to separate the edges.

Step 2) Identify the query type: What is the query type of the above question? Choose one from ""marginal probability"", ""conditional probability"", ""explaining away effect"", ""backdoor adjustment set"", ""average treatment effect"", ""collider bias"", ""normal counterfactual question"", ""average treatment effect on treated"", ""natural direct effect"", or ""natural indirect effect"". Answer nothing else but a quoted choice from above.

Step 3) Translate the query to an estimand: Based on the type of the causal query, translate the question to a formal estimand. Use the ""do(·)"" notation or counterfactual notations whenever necessary.

Step 4) Collect all the available data: Extract all available data. Answer nothing else but marginal probabilities and conditional probabilities, in the form of ""P(...)=..."" or ""P(...|...)=..."", and use "";"" to separate each of them. Use ""X"" to denote ""zory"". Use ""V2"" to denote ""yupt"". Use ""Y"" to denote ""glimx"".

Step 5) Solve for the estimand: Given all the information above, solve for the estimand mentioned before using causal inference skills such as do-calculus, counterfactual prediction, and the basics of probabilities. Answer step by step.",0,No
907,IV_n_nie_nonsense9,0,nie,3,IV,False,no,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Fyqo has a direct effect on jyko and uvzo. Zory has a direct effect on jyko. Jyko has a direct effect on uvzo. Fyqo is unobserved.  Does jyko affect uvzo through either of fyqo, or zory?

Hint: You can answer the question by following the subquestions below:

Step 1) Extract the causal graph: What is the causal graph expressed in the context? Use ""V2"" to denote ""zory"". Use ""V1"" to denote ""fyqo"". Use ""X"" to denote ""jyko"". Use ""Y"" to denote ""uvzo"". Answer nothing else but each edge one by one, in the format of ""var1 -> var2"", and use "","" to separate the edges.

Step 2) Identify the query type: What is the query type of the above question? Choose one from ""marginal probability"", ""conditional probability"", ""explaining away effect"", ""backdoor adjustment set"", ""average treatment effect"", ""collider bias"", ""normal counterfactual question"", ""average treatment effect on treated"", ""natural direct effect"", or ""natural indirect effect"". Answer nothing else but a quoted choice from above.

Step 3) Translate the query to an estimand: Based on the type of the causal query, translate the question to a formal estimand. Use the ""do(·)"" notation or counterfactual notations whenever necessary.

Step 4) Collect all the available data: Extract all available data. Answer nothing else but marginal probabilities and conditional probabilities, in the form of ""P(...)=..."" or ""P(...|...)=..."", and use "";"" to separate each of them. Use ""V2"" to denote ""zory"". Use ""V1"" to denote ""fyqo"". Use ""X"" to denote ""jyko"". Use ""Y"" to denote ""uvzo"".

Step 5) Solve for the estimand: Given all the information above, solve for the estimand mentioned before using causal inference skills such as do-calculus, counterfactual prediction, and the basics of probabilities. Answer step by step.",0,Yes
2014,arrowhead_n_nie_nonsense1,0,nie,3,arrowhead,False,yes,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Jyke has a direct effect on vyta and ovka. Fyqi has a direct effect on vyta and ovka. Vyta has a direct effect on ovka. For those who are not jyke and are not vyta, the probability of ovka is 22.67%. For those who are not jyke and are vyta, the probability of ovka is 55.97%. For those who are jyke and are not vyta, the probability of ovka is 95.30%. For those who are jyke and are vyta, the probability of ovka is 23.20%. For those who are not jyke and are not fyqi, the probability of vyta is 90.00%. For those who are not jyke and are fyqi, the probability of vyta is 60.00%. For those who are jyke and are not fyqi, the probability of vyta is 30.00%. For those who are jyke and are fyqi, the probability of vyta is 30.00%. The overall probability of fyqi is 90.00%. Does jyke affect ovka through either of fyqi, or vyta?

Hint: You can answer the question by following the subquestions below:

Step 1) Extract the causal graph: What is the causal graph expressed in the context? Use ""X"" to denote ""jyke"". Use ""V3"" to denote ""vyta"". Use ""V2"" to denote ""fyqi"". Use ""Y"" to denote ""ovka"". Answer nothing else but each edge one by one, in the format of ""var1 -> var2"", and use "","" to separate the edges.

Step 2) Identify the query type: What is the query type of the above question? Choose one from ""marginal probability"", ""conditional probability"", ""explaining away effect"", ""backdoor adjustment set"", ""average treatment effect"", ""collider bias"", ""normal counterfactual question"", ""average treatment effect on treated"", ""natural direct effect"", or ""natural indirect effect"". Answer nothing else but a quoted choice from above.

Step 3) Translate the query to an estimand: Based on the type of the causal query, translate the question to a formal estimand. Use the ""do(·)"" notation or counterfactual notations whenever necessary.

Step 4) Collect all the available data: Extract all available data. Answer nothing else but marginal probabilities and conditional probabilities, in the form of ""P(...)=..."" or ""P(...|...)=..."", and use "";"" to separate each of them. Use ""X"" to denote ""jyke"". Use ""V3"" to denote ""vyta"". Use ""V2"" to denote ""fyqi"". Use ""Y"" to denote ""ovka"".

Step 5) Solve for the estimand: Given all the information above, solve for the estimand mentioned before using causal inference skills such as do-calculus, counterfactual prediction, and the basics of probabilities. Answer step by step.",1,Yes
5061,confounding_n_nde_nonsense3,0,nde,3,confounding,True,yes,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Kwox has a direct effect on rujz and qwiu. Rujz has a direct effect on qwiu. For those who are not kwox and are not rujz, the probability of qwiu is 16.00%. For those who are not kwox and are rujz, the probability of qwiu is 33.00%. For those who are kwox and are not rujz, the probability of qwiu is 19.00%. For those who are kwox and are rujz, the probability of qwiu is 36.00%. The overall probability of kwox is 70.00%. If we disregard the mediation effect through kwox, would rujz still positively affect qwiu?

Hint: You can answer the question by following the subquestions below:

Step 1) Extract the causal graph: What is the causal graph expressed in the context? Use ""V1"" to denote ""kwox"". Use ""X"" to denote ""rujz"". Use ""Y"" to denote ""qwiu"". Answer nothing else but each edge one by one, in the format of ""var1 -> var2"", and use "","" to separate the edges.

Step 2) Identify the query type: What is the query type of the above question? Choose one from ""marginal probability"", ""conditional probability"", ""explaining away effect"", ""backdoor adjustment set"", ""average treatment effect"", ""collider bias"", ""normal counterfactual question"", ""average treatment effect on treated"", ""natural direct effect"", or ""natural indirect effect"". Answer nothing else but a quoted choice from above.

Step 3) Translate the query to an estimand: Based on the type of the causal query, translate the question to a formal estimand. Use the ""do(·)"" notation or counterfactual notations whenever necessary.

Step 4) Collect all the available data: Extract all available data. Answer nothing else but marginal probabilities and conditional probabilities, in the form of ""P(...)=..."" or ""P(...|...)=..."", and use "";"" to separate each of them. Use ""V1"" to denote ""kwox"". Use ""X"" to denote ""rujz"". Use ""Y"" to denote ""qwiu"".

Step 5) Solve for the estimand: Given all the information above, solve for the estimand mentioned before using causal inference skills such as do-calculus, counterfactual prediction, and the basics of probabilities. Answer step by step.",1,To
7229,mediation_n_nde_nonsense11,0,nde,3,mediation,False,yes,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Pexy has a direct effect on qwiu and gwet. Qwiu has a direct effect on gwet. For those who are not pexy and are not qwiu, the probability of gwet is 47.01%. For those who are not pexy and are qwiu, the probability of gwet is 2.91%. For those who are pexy and are not qwiu, the probability of gwet is 78.02%. For those who are pexy and are qwiu, the probability of gwet is 37.72%. For those who are not pexy, the probability of qwiu is 40.00%. For those who are pexy, the probability of qwiu is 30.00%. If we disregard the mediation effect through qwiu, would pexy still positively affect gwet?

Hint: You can answer the question by following the subquestions below:

Step 1) Extract the causal graph: What is the causal graph expressed in the context? Use ""X"" to denote ""pexy"". Use ""V2"" to denote ""qwiu"". Use ""Y"" to denote ""gwet"". Answer nothing else but each edge one by one, in the format of ""var1 -> var2"", and use "","" to separate the edges.

Step 2) Identify the query type: What is the query type of the above question? Choose one from ""marginal probability"", ""conditional probability"", ""explaining away effect"", ""backdoor adjustment set"", ""average treatment effect"", ""collider bias"", ""normal counterfactual question"", ""average treatment effect on treated"", ""natural direct effect"", or ""natural indirect effect"". Answer nothing else but a quoted choice from above.

Step 3) Translate the query to an estimand: Based on the type of the causal query, translate the question to a formal estimand. Use the ""do(·)"" notation or counterfactual notations whenever necessary.

Step 4) Collect all the available data: Extract all available data. Answer nothing else but marginal probabilities and conditional probabilities, in the form of ""P(...)=..."" or ""P(...|...)=..."", and use "";"" to separate each of them. Use ""X"" to denote ""pexy"". Use ""V2"" to denote ""qwiu"". Use ""Y"" to denote ""gwet"".

Step 5) Solve for the estimand: Given all the information above, solve for the estimand mentioned before using causal inference skills such as do-calculus, counterfactual prediction, and the basics of probabilities. Answer step by step.",1,Yes
5741,frontdoor_c_correlation_smoking_gene_cancer,1,correlation,1,frontdoor,False,no,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Good lifestyle has a direct effect on smoking gene and lung cancer. Smoking gene has a direct effect on smoker status. Smoker status has a direct effect on lung cancer. Life style is unobserved. For individuals with nonsmoking genes, the probability of lung cancer is 62.32%. For individuals with smoking genes, the probability of lung cancer is 59.35%. Is the chance of lung cancer larger when observing smoking gene?

Hint: You can answer the question by following the subquestions below:

Step 1) Extract the causal graph: What is the causal graph expressed in the context? Use ""V3"" to denote ""smoking status"". Use ""V1"" to denote ""life style"". Use ""X"" to denote ""gene"". Use ""Y"" to denote ""lung"". Answer nothing else but each edge one by one, in the format of ""var1 -> var2"", and use "","" to separate the edges.

Step 2) Identify the query type: What is the query type of the above question? Choose one from ""marginal probability"", ""conditional probability"", ""explaining away effect"", ""backdoor adjustment set"", ""average treatment effect"", ""collider bias"", ""normal counterfactual question"", ""average treatment effect on treated"", ""natural direct effect"", or ""natural indirect effect"". Answer nothing else but a quoted choice from above.

Step 3) Translate the query to an estimand: Based on the type of the causal query, translate the question to a formal estimand. Use the ""do(·)"" notation or counterfactual notations whenever necessary.

Step 4) Collect all the available data: Extract all available data. Answer nothing else but marginal probabilities and conditional probabilities, in the form of ""P(...)=..."" or ""P(...|...)=..."", and use "";"" to separate each of them. Use ""V3"" to denote ""smoking status"". Use ""V1"" to denote ""life style"". Use ""X"" to denote ""gene"". Use ""Y"" to denote ""lung"".

Step 5) Solve for the estimand: Given all the information above, solve for the estimand mentioned before using causal inference skills such as do-calculus, counterfactual prediction, and the basics of probabilities. Answer step by step.",0,Yes
2099,chain_a_ate_vaccine_kills,-1,ate,2,chain,False,no,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Vaccination has a direct effect on absence of smallpox. Absence of smallpox has a direct effect on detached earlobes. For unvaccinated individuals, the probability of detached earlobes is 52.31%. For vaccinated individuals, the probability of detached earlobes is 48.36%. Will vaccination increase the chance of detached earlobes?

Hint: You can answer the question by following the subquestions below:

Step 1) Extract the causal graph: What is the causal graph expressed in the context? Use ""X"" to denote ""vaccination status"". Use ""V2"" to denote ""smallpox condtion"". Use ""Y"" to denote ""attachment of the earlobes"". Answer nothing else but each edge one by one, in the format of ""var1 -> var2"", and use "","" to separate the edges.

Step 2) Identify the query type: What is the query type of the above question? Choose one from ""marginal probability"", ""conditional probability"", ""explaining away effect"", ""backdoor adjustment set"", ""average treatment effect"", ""collider bias"", ""normal counterfactual question"", ""average treatment effect on treated"", ""natural direct effect"", or ""natural indirect effect"". Answer nothing else but a quoted choice from above.

Step 3) Translate the query to an estimand: Based on the type of the causal query, translate the question to a formal estimand. Use the ""do(·)"" notation or counterfactual notations whenever necessary.

Step 4) Collect all the available data: Extract all available data. Answer nothing else but marginal probabilities and conditional probabilities, in the form of ""P(...)=..."" or ""P(...|...)=..."", and use "";"" to separate each of them. Use ""X"" to denote ""vaccination status"". Use ""V2"" to denote ""smallpox condtion"". Use ""Y"" to denote ""attachment of the earlobes"".

Step 5) Solve for the estimand: Given all the information above, solve for the estimand mentioned before using causal inference skills such as do-calculus, counterfactual prediction, and the basics of probabilities. Answer step by step.",0,No
5325,frontdoor_a_ate_water_cholera,-1,ate,2,frontdoor,False,yes,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Low poverty rate has a direct effect on window-shopping and cholera prevention. Window-shopping has a direct effect on water company B. Water company B has a direct effect on cholera prevention. Poverty level of the region is unobserved. For people who are not window-shopping, the probability of water company B is 48.79%. For people who are window-shopping, the probability of water company B is 13.50%. For people who are not window-shopping and served by water company A, the probability of cholera prevention is 32.94%. For people who are not window-shopping and served by water company B, the probability of cholera prevention is 27.51%. For people who are window-shopping and served by water company A, the probability of cholera prevention is 68.04%. For people who are window-shopping and served by water company B, the probability of cholera prevention is 42.07%. The overall probability of window-shopping is 19.00%. Will window-shopping increase the chance of cholera prevention?

Hint: You can answer the question by following the subquestions below:

Step 1) Extract the causal graph: What is the causal graph expressed in the context? Use ""V3"" to denote ""water company"". Use ""V1"" to denote ""poverty level of the region"". Use ""X"" to denote ""window-shopping"". Use ""Y"" to denote ""cholera status"". Answer nothing else but each edge one by one, in the format of ""var1 -> var2"", and use "","" to separate the edges.

Step 2) Identify the query type: What is the query type of the above question? Choose one from ""marginal probability"", ""conditional probability"", ""explaining away effect"", ""backdoor adjustment set"", ""average treatment effect"", ""collider bias"", ""normal counterfactual question"", ""average treatment effect on treated"", ""natural direct effect"", or ""natural indirect effect"". Answer nothing else but a quoted choice from above.

Step 3) Translate the query to an estimand: Based on the type of the causal query, translate the question to a formal estimand. Use the ""do(·)"" notation or counterfactual notations whenever necessary.

Step 4) Collect all the available data: Extract all available data. Answer nothing else but marginal probabilities and conditional probabilities, in the form of ""P(...)=..."" or ""P(...|...)=..."", and use "";"" to separate each of them. Use ""V3"" to denote ""water company"". Use ""V1"" to denote ""poverty level of the region"". Use ""X"" to denote ""window-shopping"". Use ""Y"" to denote ""cholera status"".

Step 5) Solve for the estimand: Given all the information above, solve for the estimand mentioned before using causal inference skills such as do-calculus, counterfactual prediction, and the basics of probabilities. Answer step by step.",1,Yes
5750,frontdoor_c_correlation_vaccine_kills,1,correlation,1,frontdoor,False,yes,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Severe vaccination reaction has a direct effect on vaccination and smallpox survival. Vaccination has a direct effect on absence of smallpox. Absence of smallpox has a direct effect on smallpox survival. Vaccination reaction is unobserved. For unvaccinated individuals, the probability of smallpox survival is 48.84%. For vaccinated individuals, the probability of smallpox survival is 66.95%. Is the chance of smallpox survival larger when observing vaccination?

Hint: You can answer the question by following the subquestions below:

Step 1) Extract the causal graph: What is the causal graph expressed in the context? Use ""V3"" to denote ""smallpox condtion"". Use ""V1"" to denote ""vaccination reaction"". Use ""X"" to denote ""vaccination status"". Use ""Y"" to denote ""a person"". Answer nothing else but each edge one by one, in the format of ""var1 -> var2"", and use "","" to separate the edges.

Step 2) Identify the query type: What is the query type of the above question? Choose one from ""marginal probability"", ""conditional probability"", ""explaining away effect"", ""backdoor adjustment set"", ""average treatment effect"", ""collider bias"", ""normal counterfactual question"", ""average treatment effect on treated"", ""natural direct effect"", or ""natural indirect effect"". Answer nothing else but a quoted choice from above.

Step 3) Translate the query to an estimand: Based on the type of the causal query, translate the question to a formal estimand. Use the ""do(·)"" notation or counterfactual notations whenever necessary.

Step 4) Collect all the available data: Extract all available data. Answer nothing else but marginal probabilities and conditional probabilities, in the form of ""P(...)=..."" or ""P(...|...)=..."", and use "";"" to separate each of them. Use ""V3"" to denote ""smallpox condtion"". Use ""V1"" to denote ""vaccination reaction"". Use ""X"" to denote ""vaccination status"". Use ""Y"" to denote ""a person"".

Step 5) Solve for the estimand: Given all the information above, solve for the estimand mentioned before using causal inference skills such as do-calculus, counterfactual prediction, and the basics of probabilities. Answer step by step.",1,Yes
3172,collision_n_ate_nonsense3,0,ate,2,collision,False,no,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Rujz has a direct effect on kwox. Qwiu has a direct effect on kwox.  Will rujz increase the chance of qwiu?

Hint: You can answer the question by following the subquestions below:

Step 1) Extract the causal graph: What is the causal graph expressed in the context? Use ""X"" to denote ""rujz"". Use ""Y"" to denote ""qwiu"". Use ""V3"" to denote ""kwox"". Answer nothing else but each edge one by one, in the format of ""var1 -> var2"", and use "","" to separate the edges.

Step 2) Identify the query type: What is the query type of the above question? Choose one from ""marginal probability"", ""conditional probability"", ""explaining away effect"", ""backdoor adjustment set"", ""average treatment effect"", ""collider bias"", ""normal counterfactual question"", ""average treatment effect on treated"", ""natural direct effect"", or ""natural indirect effect"". Answer nothing else but a quoted choice from above.

Step 3) Translate the query to an estimand: Based on the type of the causal query, translate the question to a formal estimand. Use the ""do(·)"" notation or counterfactual notations whenever necessary.

Step 4) Collect all the available data: Extract all available data. Answer nothing else but marginal probabilities and conditional probabilities, in the form of ""P(...)=..."" or ""P(...|...)=..."", and use "";"" to separate each of them. Use ""X"" to denote ""rujz"". Use ""Y"" to denote ""qwiu"". Use ""V3"" to denote ""kwox"".

Step 5) Solve for the estimand: Given all the information above, solve for the estimand mentioned before using causal inference skills such as do-calculus, counterfactual prediction, and the basics of probabilities. Answer step by step.",0,No
3923,collision_a_nde_floor_wet,-1,nde,3,collision,False,no,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Rain season has a direct effect on rain. Blood type B has a direct effect on rain.  If we disregard the mediation effect through weather, would rain season still positively affect blood type B?

Hint: You can answer the question by following the subquestions below:

Step 1) Extract the causal graph: What is the causal graph expressed in the context? Use ""X"" to denote ""season"". Use ""Y"" to denote ""blood type"". Use ""V3"" to denote ""weather"". Answer nothing else but each edge one by one, in the format of ""var1 -> var2"", and use "","" to separate the edges.

Step 2) Identify the query type: What is the query type of the above question? Choose one from ""marginal probability"", ""conditional probability"", ""explaining away effect"", ""backdoor adjustment set"", ""average treatment effect"", ""collider bias"", ""normal counterfactual question"", ""average treatment effect on treated"", ""natural direct effect"", or ""natural indirect effect"". Answer nothing else but a quoted choice from above.

Step 3) Translate the query to an estimand: Based on the type of the causal query, translate the question to a formal estimand. Use the ""do(·)"" notation or counterfactual notations whenever necessary.

Step 4) Collect all the available data: Extract all available data. Answer nothing else but marginal probabilities and conditional probabilities, in the form of ""P(...)=..."" or ""P(...|...)=..."", and use "";"" to separate each of them. Use ""X"" to denote ""season"". Use ""Y"" to denote ""blood type"". Use ""V3"" to denote ""weather"".

Step 5) Solve for the estimand: Given all the information above, solve for the estimand mentioned before using causal inference skills such as do-calculus, counterfactual prediction, and the basics of probabilities. Answer step by step.",0,No
3199,collision_c_ate_smoke_birthWeight,1,ate,2,collision,False,no,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Smoking mother has a direct effect on low infant birth weight. Infant mortality has a direct effect on low infant birth weight.  Will smoking mother increase the chance of infant mortality?

Hint: You can answer the question by following the subquestions below:

Step 1) Extract the causal graph: What is the causal graph expressed in the context? Use ""X"" to denote ""maternal smoking status"". Use ""Y"" to denote ""infant mortality"". Use ""V3"" to denote ""infant's birth weight"". Answer nothing else but each edge one by one, in the format of ""var1 -> var2"", and use "","" to separate the edges.

Step 2) Identify the query type: What is the query type of the above question? Choose one from ""marginal probability"", ""conditional probability"", ""explaining away effect"", ""backdoor adjustment set"", ""average treatment effect"", ""collider bias"", ""normal counterfactual question"", ""average treatment effect on treated"", ""natural direct effect"", or ""natural indirect effect"". Answer nothing else but a quoted choice from above.

Step 3) Translate the query to an estimand: Based on the type of the causal query, translate the question to a formal estimand. Use the ""do(·)"" notation or counterfactual notations whenever necessary.

Step 4) Collect all the available data: Extract all available data. Answer nothing else but marginal probabilities and conditional probabilities, in the form of ""P(...)=..."" or ""P(...|...)=..."", and use "";"" to separate each of them. Use ""X"" to denote ""maternal smoking status"". Use ""Y"" to denote ""infant mortality"". Use ""V3"" to denote ""infant's birth weight"".

Step 5) Solve for the estimand: Given all the information above, solve for the estimand mentioned before using causal inference skills such as do-calculus, counterfactual prediction, and the basics of probabilities. Answer step by step.",0,No
