ID       faithfulness    informativeness_step informativeness_chain faithfulness_ww repetition_word repetition_step reasoning_alignment external_hallucination redundancy      common_sense_error missing_step    semantic_coverage_step semantic_coverage_chain discourse_representation coherence_step_vs_step perplexity_step perplexity_chain perplexity_step_max grammar_step    grammar_step_max
861      0.8606886208057404 0.8726973535759108 0.8733335807919502 0.9470885465910406 0.0014698884703896464 0.0011070668697357178 0.9129822686314583 0.9410952360332487 0.7507197856903076 0.9412834212684631 0.7353535592556 0.9740053938782733 0.9887257963418961 0.002796769142150879 0.005250155925750732 0.02891346533859807 0.24716158994862839 0.003180310991528745 0.9704705357551575 0.8391871452331543
862      0.8947477966547013 0.8939584329724313 0.8966959863901138 0.9363223717470838 0.006043422606683557 0.0034039467573165894 0.9140125125646591 0.9835026820982886 0.825873076915741 0.9556283685485658 0.8112879693508148 0.9852010470628738 0.981929749250412 0.0046117305755615234 0.0032492876052856445 0.019226290826148004 0.23459166954543792 0.0009237583282571814 0.8953723775222897 0.030271325260400772
863      0.8688657004386187 0.8691956293103951 0.881864607334137 0.9440291651592749 0.0013251273796476282 0.0007066428661346436 0.9397924374789 0.9818408169037696 0.9052627682685852 0.9480560544640992 0.7349770218133926 0.9807289533479058 0.9852526187896729 0.029873967170715332 0.005401253700256348 0.05001274404370447 0.3276608169097328 0.01407768944794975 0.9663733504712582 0.859313428401947
864      0.8683264218270779 0.8569443446717092 0.8485848158597946 0.9404946256169884 0.002523770357700128 0.0027336180210113525 0.9164985250681639 0.9565765159081643 0.8240315616130829 0.9710749033297779 0.8291216194629669 0.9877350018918514 0.9770815372467041 0.008005023002624512 0.01011955738067627 0.04644217769343288 0.2954697168004997 0.002648438754885243 0.9733213856816292 0.9328875541687012
865      0.893799139694734 0.891311101511225 0.8995687663555145 0.9405121350557439 0.012828821485692754 0.0035371631383895874 0.9325736869465221 0.9820787014349399 0.8291647136211395 0.9566587404210001 0.7937343120574951 0.9851626141504808 0.9755378812551498 0.004814803600311279 0.023826897144317627 0.021894459980818636 0.18483750370420707 0.0033274255148304623 0.9341625625436957 0.5988554358482361
866      0.8929600034441266 0.8827476399285452 0.8949481695890427 0.9669413816170642 0.027660096133196754 0.053242266178131104 0.9152836884771075 0.9472500011475766 0.7752694487571716 0.9473196980010199 0.7774272263050079 0.99151706899175 0.980936735868454 0.09237813949584961 0.044587910175323486 0.019945336823837256 0.09047408334875268 0.006758576439483806 0.8445834176880973 0.3891787528991699
867      0.9152886023124059 0.9007310119993759 0.874663956463337 0.9683267696133219 0.04614596417609684 0.03935354948043823 0.9447869310776392 0.9870337525145203 0.8819589614868164 0.9485171087463016 0.7752807140350342 0.9732155231893926 0.9794116765260696 0.04215008020401001 0.50165656208992 0.023000221216428588 0.07268441551678916 0.014396003117081883 0.9234707554181417 0.6190435886383057
868      0.8542609707667277 0.8557835441123653 0.8976488709449768 0.9386216811043151 0.0023924410343170166 0.00225868821144104 0.916356962460738 0.9683424835371 0.8416479825973511 0.9602950109547788 0.7938020825386047 0.9659974782861595 0.9896724969148636 0.050826311111450195 0.003039419651031494 0.014172306341425422 0.2974128710238099 4.74299407893596e-05 0.964875592635228 0.7007792592048645
869      0.8744935877621174 0.8688788888603449 0.896445706486702 0.9383649224344688 0.005764707409102288 0.004091113805770874 0.915372010320425 0.9660139386858226 0.8209432363510132 0.9576150683865805 0.8006805181503296 0.9943629451096058 0.9810590595006943 0.04110795259475708 0.009613513946533203 0.025985539438076077 0.2716305789006389 0.0024646232477146105 0.8978673198726028 0.030271317809820175
870      0.9081323792537054 0.8979132173187805 0.8514676094055176 0.9598534630826745 0.040567915547977784 0.04800400137901306 0.912059967716535 0.9842383314923122 0.8202717900276184 0.9384157046118973 0.7551507651805878 0.9755581716696421 0.9719899892807007 0.40322190523147583 0.6980262398719788 0.014351025479444224 0.0582616418713109 0.004402830957709523 0.8360766619443893 0.4676158130168915
871      0.861287829776605 0.8639680109918118 0.9163238853216171 0.9446912303197482 0.010822185448237875 0.014810264110565186 0.9159834111730257 0.9753065268451024 0.7895919978618622 0.9647039597455223 0.8534079790115356 0.9820880054434141 0.9809216856956482 0.07332909107208252 0.012159407138824463 0.0332428596079372 0.17131215454378887 0.004096735701977785 0.8916047103703022 0.058600589632987976
872      0.8877683755229501 0.8921902517711415 0.8654559105634689 0.9407145566264734 0.007357166233387891 0.005072444677352905 0.9279927067896899 0.9826360288407301 0.7933500409126282 0.9302049129220964 0.7425293773412704 0.9887431327034446 0.9750059992074966 0.03166395425796509 0.003709077835083008 0.02655167532261996 0.24164563118945367 0.0009542739169822772 0.8730784096919438 0.03027147613465786
873      0.8865678360064825 0.8804908467332522 0.9152929335832596 0.9459305996226631 0.0017327280207113382 0.001292303204536438 0.917625273267428 0.9594925688658584 0.7946838736534119 0.9408143079133531 0.7587520778179169 0.9921085820595423 0.9678488969802856 0.0046117305755615234 0.003709077835083008 0.020426148343683125 0.2726466114488151 0.0009542743720156483 0.9074559126877122 0.030271317809820175
874      0.8967795778404583 0.8882250880132188 0.8639741837978363 0.9406857028142693 0.01248243601635246 0.004253104329109192 0.9200811413201418 0.9810112256501959 0.804716557264328 0.9443822646233677 0.7739664316177368 0.9801299702037465 0.971688836812973 0.0338822603225708 0.015971720218658447 0.03221991429191531 0.192585258879313 0.007398013715034868 0.9225643222982233 0.46292150020599365
875      0.9163175651005336 0.895635397859982 0.9004398137331009 0.9649152685496141 0.03250165283679962 0.046921029686927795 0.9210671952792576 0.9819974969824301 0.8006746768951416 0.9514194503837281 0.7859998047351837 0.9683052031149775 0.9865192174911499 0.09237772226333618 0.018347084522247314 0.024673368232206075 0.09860611324746711 0.010004849970120565 0.8084054610558918 0.13873375952243805
876      0.8957167657522055 0.8852515677763866 0.9168453216552734 0.9536131612459818 0.00431603921784296 0.001565784215927124 0.9211626213330489 0.9734054087527113 0.8177460432052612 0.936423164103199 0.7516788840293884 0.9873949307761464 0.9799731075763702 0.004985988140106201 0.003709077835083008 0.018181206080144435 0.1188433720070247 0.0009542734619491228 0.9400748518797067 0.7092066407203674
877      0.8920889482611701 0.8974620895442509 0.8954784870147705 0.9441529287145152 0.0015691295266151428 0.003237694501876831 0.9210681631451562 0.9818326709325262 0.854549914598465 0.9482598299223675 0.7722028493881226 0.9863362624531701 0.9770414233207703 0.0021829605102539062 0.0032492876052856445 0.01779033924172989 0.26240984340071316 0.0009237583282571814 0.9112994796818211 0.030271317809820175
878      0.8711655711134275 0.8648950934764885 0.8887771517038345 0.9446403260872176 0.0028742345174154194 0.0028466880321502686 0.9059319396813711 0.9609612433934114 0.7605184614658356 0.9550924034842474 0.7988643050193787 0.9921506153543791 0.9721940904855728 0.41063690185546875 0.016977131366729736 0.027338411644456263 0.2509259092613397 0.0017524729553477687 0.8966086183985075 0.3092910945415497
879      0.8810767382383347 0.8813027941754886 0.8524013087153435 0.9412910207094339 0.001094677158304136 0.0008517205715179443 0.9097377255558967 0.976785147030963 0.8174934387207031 0.9601241886646896 0.8118848502635956 0.9993509489297867 0.9905038774013519 0.05248534679412842 0.0046883225440979 0.04077665652025279 0.29762350912455854 0.005838399219616423 0.9698896825313568 0.8673077821731567
880      0.9018948525190353 0.8857892641425134 0.9168489724397659 0.9596575737200879 0.04151428441206617 0.03457379341125488 0.9462228963772455 0.9871296650851971 0.9046902060508728 0.9328267327888433 0.7303933948278427 0.9788845654415048 0.9853037446737289 0.12100261449813843 0.033478736877441406 0.030124558716899126 0.0847818511511296 0.009735204388035759 0.9780462384223938 0.9630832076072693
881      0.8802988188607352 0.869433211343629 0.8990732431411743 0.958970970865609 0.04284510992724322 0.026730075478553772 0.9188877173832485 0.9210002302348848 0.6935665905475616 0.9512081867986808 0.7686924934387207 0.9930249461846322 0.9876106232404709 0.19134515523910522 0.7787983566522598 0.021643018110292 0.105113191522541 0.003284011972536903 0.98294426713671 0.97257000207901
882      0.897853766878446 0.8910305965127368 0.8866073340177536 0.9569397044181823 0.016384053443159408 0.011936962604522705 0.9205151448647181 0.9843322640247969 0.7738748490810394 0.9450549586910029 0.7772083282470703 0.9857534250055534 0.9762396216392517 0.006081223487854004 0.003709077835083008 0.0198347683397414 0.12660699009665433 0.0009542734619491228 0.8624266497790813 0.1635773628950119
883      0.8916316802302996 0.8787150601049264 0.914936363697052 0.953564979571818 0.04328577355905017 0.023687660694122314 0.9172753319144249 0.9717281124107462 0.8309671580791473 0.9398745122991761 0.780910462141037 0.9911418953451557 0.9827856719493866 0.00615847110748291 0.003709077835083008 0.019082573640608107 0.11016637251584474 0.0009542725518834654 0.9832343558470408 0.9712690711021423
884      0.8990249056369066 0.8972180633406555 0.8885173499584198 0.9583974757727156 0.0036840399106343735 0.01430085301399231 0.857711810618639 0.957146994163879 0.7643331587314606 0.9594008783105981 0.7835624814033508 0.9862709052698768 0.9797027707099915 0.0072609782218933105 0.0015537142753601074 0.010411684041173331 0.13093533164888208 0.0012112728542598367 0.9280714802443981 0.6595765948295593
885      0.8622740138979519 0.8654989332661909 0.8684852123260498 0.9289472787697916 0.008212261367589235 0.007025793194770813 0.896650121492498 0.956848415502364 0.7748017311096191 0.9415245301826145 0.7731440365314484 0.9845694793673122 0.9896520376205444 0.009243667125701904 0.0066623687744140625 0.032962148223190144 0.2714780106369199 0.002594577994816184 0.9117644175010569 0.02449457347393036
886      0.9017097694533212 0.8909527457186154 0.8987302482128143 0.968824062648759 0.04302394486242722 0.048801690340042114 0.9164271397250039 0.9582021634079254 0.7482997179031372 0.9436620613935665 0.7691040337085724 0.9841901461900392 0.9772092252969742 0.09237813949584961 0.044587790966033936 0.020993677717863857 0.07976746575387238 0.0106921934659192 0.8038145729473659 0.2130575180053711
887      0.8716211318969727 0.8633102053403854 0.8909253180027008 0.958937737249559 0.04344446780317923 0.027774319052696228 0.9147539543254035 0.9095967748802041 0.686472550034523 0.9407017750887432 0.7646516561508179 0.9876599655203198 0.9885601252317429 0.003156304359436035 0.2669876217842102 0.027292998890728046 0.1072622126236059 0.007849531086668792 0.9872818504061017 0.9802733659744263
888      0.8951157358559695 0.8879783889213642 0.9112559258937836 0.9448863326178657 0.013599460013210773 0.010903343558311462 0.922683371738954 0.9767384248686142 0.8481506109237671 0.9559602453436566 0.8027994334697723 0.981096975478259 0.9749617725610733 0.004019737243652344 0.0022094249725341797 0.013034517211399803 0.1595701761431206 0.0012950577857622225 0.96155400167812 0.7570397257804871
889      0.9083225343908582 0.8903689186913626 0.8970042020082474 0.9589423000157534 0.03494114826122918 0.025600194931030273 0.935819468327931 0.9834301341596046 0.8054172992706299 0.9353319226966903 0.7376576662063599 0.9778530656921197 0.9874857664108276 0.5791886746883392 0.7787991613149643 0.028372501353189663 0.11546812212225532 0.00893880947394933 0.9856476443154472 0.9793445467948914
890      0.8651777488343856 0.879001591010254 0.8849290758371353 0.9441799925396676 0.00043278455734252486 0.0009284168481826782 0.9002251432222479 0.9699592421808596 0.8149489760398865 0.9574871097292306 0.8000787794589996 0.9850352853887221 0.9821690618991852 0.008791327476501465 0.0009320378303527832 0.01889597554945965 0.17181771047129388 0.0015999448768559395 0.9043782826732186 0.4295893609523773
891      0.9146502236525218 0.9120466611718618 0.793203555047512 0.9288196373609707 0.013750302164178163 0.015020862221717834 0.9144159575303396 0.9874987426845818 0.824776291847229 0.9484438148831487 0.7671689391136169 0.9598472781976064 0.9655177891254425 0.0021566152572631836 0.002298414707183838 0.014060041408595462 0.21933625205200452 0.0004621682100404751 0.9030539715041717 0.03027147613465786
892      0.8900015845018274 0.887832015283218 0.8867731094360352 0.9341816926348037 0.003766818293209684 0.001681700348854065 0.9261139263125027 0.9855904416082293 0.8324619829654694 0.9610537580130867 0.8027859628200531 0.9912327537817114 0.9822208881378174 0.0046117305755615234 0.003709077835083008 0.016746730006647618 0.22817078021284526 0.0009542757371170638 0.886054485817166 0.030271317809820175
893      0.8795315601996013 0.8638472528542791 0.8943153023719788 0.9602548605267037 0.04167003004715364 0.030801042914390564 0.9268112012318203 0.9307237774084078 0.7466217577457428 0.9406693911389148 0.7522028684616089 0.993990597980363 0.989794135093689 0.011894941329956055 0.6509610116481781 0.029900021854443366 0.1154586247506263 0.01407769616071678 0.9870636463165283 0.9780884385108948
894      0.8958648778498173 0.8855521460487084 0.868531845510006 0.9588580095471012 0.04246460714123468 0.024348124861717224 0.9206734616309404 0.9480791912600752 0.7437227517366409 0.9402708761548979 0.7498201429843903 0.9920423563731753 0.9874644726514816 0.010438024997711182 0.666204959154129 0.018807005501844 0.09702213564740755 0.00398335839662243 0.9811540320515633 0.9620015025138855
895      0.8591832029819488 0.8565875414243111 0.8694739192724228 0.9383606743481424 0.0012188000338417826 0.0016571134328842163 0.9032380950450897 0.9608100480551922 0.8080205321311951 0.9577921533520986 0.8064940571784973 0.9827137863636016 0.971688836812973 0.010782837867736816 0.002277553081512451 0.010715166999090704 0.25438722207559455 0.0009542743720156483 0.9236704707145691 0.7418016195297241
896      0.8685731719369474 0.8801173149761947 0.8750677853822708 0.9410752014715604 0.0027776130392581644 0.0035646408796310425 0.8963367951952893 0.970192730252081 0.8338088095188141 0.959865664348575 0.8160902857780457 0.9889189444417539 0.9702174216508865 0.024617314338684082 0.003924310207366943 0.015981535246630534 0.2809504312745228 0.0019775579703322443 0.9583492952844371 0.848967432975769
897      0.8560162256745731 0.8749937801851946 0.8469697684049606 0.942437225009416 0.00040537297725673493 0.0009284168481826782 0.897869934053982 0.9629366459026532 0.8224246203899384 0.9574871026332374 0.8000786900520325 0.9770148216275608 0.9810114651918411 0.006875216960906982 0.001064598560333252 0.01774357964543201 0.16343060769656814 0.0013445636358663327 0.903050678617814 0.44179046154022217
898      0.8937674129710478 0.8860903720105935 0.9145769774913788 0.9394032764963729 0.0059960823634575 0.002631276845932007 0.9110805918188656 0.9690397758908595 0.8262880444526672 0.9586697600110625 0.8119029998779297 0.9838095652355867 0.9749722182750702 0.002395451068878174 0.003709077835083008 0.00994349933080553 0.19232190477800287 0.00046217019345551406 0.8781473763725337 0.024494566023349762
899      0.8855012037924358 0.8805694218536126 0.9019296914339066 0.9346773744505994 0.011725873959184896 0.009545624256134033 0.914212948509625 0.976624790716639 0.832566112279892 0.941404855768667 0.735380545258522 0.9904534814187459 0.9885693937540054 0.006785750389099121 0.0043718814849853516 0.022256779826250933 0.18843432305548433 0.002681328266168259 0.8995141054370573 0.030271422117948532
900      0.9180282242596149 0.8988499525934458 0.9097759574651718 0.9664830751826982 0.04451899762664524 0.025998517870903015 0.900552973151207 0.9772201766061617 0.7277237772941589 0.9383517528804362 0.7530725002288818 0.9661347485430862 0.9497072696685791 0.001036524772644043 0.052742838859558105 0.025590420161420366 0.09671093373351022 0.013290485916894787 0.8857349827885628 0.5202082395553589
901      0.8758703742338263 0.8736290838916478 0.9085966199636459 0.9414026032744572 0.0019346145788828872 0.0011371374130249023 0.9226299368816874 0.9814197893020031 0.8549894392490387 0.9534696058015912 0.7779231369495392 0.9938227460695349 0.9754361212253571 0.007737159729003906 0.013463318347930908 0.05439370003857029 0.4189047283821443 0.004620765562537891 0.9635344769643701 0.8440739512443542
902      0.862803560992082 0.8573781296114127 0.8773315399885178 0.9411685736502631 0.00266174045768941 0.008267253637313843 0.9116182712217172 0.9250890893446257 0.7426994442939758 0.9637974337886632 0.8238148391246796 0.9810310952862105 0.9861541241407394 0.03640824556350708 0.05297136306762695 0.037557022492711555 0.3175390202975458 0.004877074324490476 0.9730860541264216 0.9285818934440613
903      0.8684400236606598 0.8704512604432446 0.8675017729401588 0.9427369780589333 0.000678723508661494 0.0002317577600479126 0.9189182710647583 0.9533438935207608 0.7875624597072601 0.9473201534237283 0.7718131244182587 0.980180925079014 0.9903751760721207 0.003124713897705078 0.006714820861816406 0.031880118887716136 0.35030008838245336 0.0024687423202005734 0.963735179901123 0.818672239780426
904      0.8485018119215966 0.8456339179184931 0.8730131238698959 0.9367797878227736 0.012113425394763122 0.005045205354690552 0.9111065149307251 0.9429094228601844 0.7981218993663788 0.9509862638521862 0.8232589662075043 0.9715815129876137 0.983307421207428 0.03166383504867554 0.002339005470275879 0.03250005169994358 0.25813053062774216 0.0012814929920297142 0.9600311130285263 0.8079824447631836
905      0.8775506847434573 0.8799001125197757 0.8702923879027367 0.9392391830335768 0.020247879516647527 0.003998592495918274 0.9184202618069119 0.9761523921160027 0.8547039031982422 0.9554890635309619 0.8310723304748535 0.9982849187321133 0.9828151166439056 0.026003718376159668 0.0011837482452392578 0.03721677867732124 0.2905833692502986 0.0009542725518834654 0.9396146287520727 0.33740177750587463
906      0.8688972059049105 0.8738708174803801 0.9075078815221786 0.9430669753051741 0.009234609636100566 0.019600853323936462 0.9056708326465205 0.9663638160341321 0.8216055333614349 0.9666324416590002 0.8492847084999084 0.9911810979403948 0.9483004361391068 0.015860438346862793 0.0019131898880004883 0.02566493491268099 0.2113580377561931 0.0009542720968509622 0.900097773067261 0.030271317809820175
907      0.8899209903819221 0.8800352219314802 0.8133158907294273 0.9429881547282382 0.033199388001646346 0.023687660694122314 0.9186556999172483 0.9624430399513546 0.8137630820274353 0.9491934407912561 0.7704666554927826 0.9887046612160546 0.9755063951015472 0.005647063255310059 0.0032492876052856445 0.02721315228369362 0.18156300358411612 0.0009237574472930093 0.9275221675634384 0.30555441975593567
908      0.8845928797015438 0.879655875409091 0.8925918191671371 0.9382205089326385 0.0025829997929659454 0.0015428364276885986 0.9292898895563902 0.9799886089935637 0.8678165078163147 0.9630593105305243 0.8148661553859711 0.9989344218483678 0.9947527796030045 0.020182013511657715 0.004031777381896973 0.04368987845828702 0.34029662916771175 0.0035752764807468677 0.9587672021653917 0.8144781589508057
909      0.9091530106961727 0.9015186159786852 0.871579147875309 0.9589593253171134 0.04225810414010833 0.02772347629070282 0.9267716147005558 0.9838151146587562 0.8313697278499603 0.9432894954316318 0.7718846201896667 0.9797428637419058 0.9874644726514816 0.03998148441314697 0.778798833489418 0.02059444461226227 0.114254372989683 0.005597355391462135 0.9843885228037834 0.967887818813324
910      0.9093496884618487 0.8934878519216141 0.9079487174749374 0.9592180608110573 0.04309156537055969 0.028574347496032715 0.9470088950225285 0.9905862081317487 0.9004155397415161 0.9636695551275789 0.8272566199302673 0.9791847278612741 0.9889148771762848 0.18516689538955688 0.7787994295358658 0.015303728385049118 0.10746012778018918 0.0021246552658086967 0.9284142511231559 0.6880499124526978
911      0.9064500246729169 0.8874905561278392 0.8894510865211487 0.9703035596318133 0.03653597578089285 0.042372241616249084 0.9236703302179065 0.9668781989886384 0.7714748382568359 0.9396441516681193 0.7658038437366486 0.978259939954888 0.9659932106733322 0.004854857921600342 0.3289772868156433 0.01712351543825866 0.06121578366289944 0.008315470648343221 0.9650336759431022 0.8455039858818054
912      0.9073875291006905 0.8965388456141794 0.8737759590148926 0.958892828900859 0.04298716485500331 0.02772347629070282 0.9366004850183215 0.9840577320488766 0.8037436604499817 0.9386619437559318 0.7532706260681152 0.9784013715960225 0.9898619949817657 0.3159640431404114 0.7787994295358658 0.023720007810930935 0.10330058124793425 0.007625019782307341 0.9865252716200692 0.9793320894241333
913      0.8977057039737701 0.8885225472705705 0.8829333186149597 0.9407828256816548 0.007900130748748735 0.006133079528808594 0.9203854753420904 0.9731633168372635 0.7614473700523376 0.9603895460167173 0.804368793964386 0.9836662936210633 0.9669701457023621 0.0046117305755615234 0.005013942718505859 0.019217153987916454 0.18918974051661644 0.001192339153192123 0.8659213877354677 0.03027147613465786
914      0.8795842545873979 0.8790450993643588 0.8591956496238708 0.9381808173375777 0.012457958706047267 0.004734799265861511 0.9050972286392661 0.9736462535966801 0.7735614478588104 0.9492900620614435 0.812250018119812 0.9983297056310317 0.9820849299430847 0.0014451146125793457 0.017051100730895996 0.03677479352985531 0.2333829092081867 0.0071803333213069555 0.9408216336194206 0.6130409836769104
915      0.891358044412401 0.887845781577958 0.9550861567258835 0.9629494624918905 0.028922327927180747 0.02711033821105957 0.8838393340508143 0.9578274206590756 0.7036525309085846 0.9434815388514846 0.7724325060844421 0.9964171745926862 0.9380207806825638 0.0008000731468200684 0.023445844650268555 0.0274240216327405 0.09714671133279666 0.014396003117081883 0.9505463706122504 0.6816689968109131
916      0.8639275564087762 0.8706028431890502 0.9087307155132294 0.943083316585705 -4.967053657267684e-09 0.0             0.9282550596528583 0.9431167958798348 0.832718014717102 0.9515348723895762 0.7873901724815369 0.9772133920791645 0.9872436225414276 0.00777435302734375 0.0010669827461242676 0.041900897666982906 0.31791399216971156 0.0012814923809663834 0.961391313208474 0.8550218939781189
917      0.8805274417002996 0.8702569234595504 0.8953286409378052 0.9432787571443383 0.012432569265365623 0.022622913122177124 0.9142884984612465 0.9619791671295346 0.8080112934112549 0.9199549049927511 0.7576937973499298 0.9886867634455363 0.9699847400188446 0.020215094089508057 0.005013942718505859 0.026831379282685926 0.1973326559263686 0.00128149421415725 0.9625148872534434 0.8429293632507324
918      0.8902742969138282 0.891624456005437 0.9082538038492203 0.9423169943291372 0.006146116554737069 0.00306662917137146 0.9250759035348892 0.9833752781853144 0.8465942144393921 0.9565472554495438 0.801260769367218 0.9884473062413079 0.969326376914978 0.006827175617218018 0.010772228240966797 0.025752754947030342 0.2145701300186813 0.004132043689634933 0.9516416958400181 0.8872212767601013
919      0.8814183686460767 0.8720670973403113 0.8768987655639648 0.9579027868495694 0.04167003004715364 0.030801042914390564 0.9295140504837036 0.944091322418628 0.7574253976345062 0.934396701018049 0.7574253976345062 0.9967780682426062 0.9895567893981934 0.0021216869354248047 0.03233081102371216 0.020546857441799016 0.10853828166305075 0.002904949968632987 0.9617136546543666 0.9173824191093445
920      0.8482264844434602 0.8674563643123423 0.9232430160045624 0.9333276675425597 0.009707689723547741 0.001276940107345581 0.9043010813849313 0.9686102491138957 0.8410962522029877 0.9649199796948125 0.8205201625823975 0.9715137926595552 0.9722239673137665 0.018290221691131592 0.003709077835083008 0.023378302660907582 0.2564596811094368 0.0009542725518834654 0.8914168826969606 0.030271317809820175
921      0.877385161424938 0.8786952477648742 0.9300108850002289 0.9491024488103018 0.0013982614745264854 0.0012460649013519287 0.924726675999792 0.9484091943445261 0.7815060317516327 0.9603179851705015 0.8009001314640045 0.9905790051006343 0.9737347066402435 0.0016856193542480469 0.003709077835083008 0.014574325709846821 0.19982959733571554 0.0009542730069161857 0.919780759238883 0.030271288007497787
922      0.858581176825932 0.8721476813757812 0.8687477186322212 0.9420368097434011 0.0029071087346357327 0.0026181191205978394 0.9053189726102919 0.9613692603523729 0.8394885361194611 0.9658828565344044 0.8098098635673523 0.9803831283535276 0.9774207174777985 0.06452035903930664 0.008091628551483154 0.036747390570750646 0.24120937798525305 0.004620763359185697 0.9365246551377433 0.5519029498100281
923      0.879479806212818 0.8687942662263957 0.8258504867553711 0.9352008520251643 0.00974788467089338 0.0020685195922851562 0.9114358723163605 0.9681042150985544 0.7660723030567169 0.9598977078198914 0.8041974604129791 0.9949688114839441 0.9885693937540054 0.01283562183380127 0.003709077835083008 0.02809095680659664 0.24558902530973126 0.0009542720968509622 0.924950238865088 0.03027147613465786
924      0.8755182921886444 0.8640847924564565 0.8724168613553047 0.9473684758051044 0.0011519074440002885 0.0046470314264297485 0.9455301587780317 0.9812960130555846 0.8838334083557129 0.9487512093154598 0.7500136196613312 0.9881019488624905 0.9868454039096832 0.010822176933288574 0.010541081428527832 0.028362482129928417 0.3071665027994318 0.0003048438881894399 0.970115120212237 0.9251092076301575
925      0.9138825833797455 0.9011668806726283 0.8950473964214325 0.9611006600387169 0.040754770690744624 0.04545331001281738 0.9087751039436885 0.9744629926043817 0.8104693591594696 0.9356797990013375 0.7442732453346252 0.969807967543602 0.9635977894067764 0.0944819450378418 0.30317991971969604 0.01922782280650811 0.07660017394062897 0.005895809405874753 0.9523668033736092 0.8030794262886047
926      0.9038184920946757 0.8973904592868609 0.9216011315584183 0.942943671499419 0.014503217145298342 0.017919883131980896 0.9169896940390269 0.9787631902308949 0.8280578255653381 0.9422321827369657 0.7551228404045105 0.9716425557931264 0.9686008244752884 0.00615847110748291 0.003709077835083008 0.015504086209676938 0.20213319151217574 0.0009542725518834654 0.9055101084212462 0.030271422117948532
927      0.8626995217055082 0.8728314262026777 0.8916522860527039 0.9412808567754127 0.0021728777459689708 0.0009350627660751343 0.9208381045609713 0.9723099913449005 0.8592050075531006 0.9710906400202912 0.8814200460910797 0.9838039349764586 0.9607074409723282 0.09158635139465332 0.0020437240600585938 0.03677262421735594 0.24003355292771272 0.003981252504135118 0.9036437273025513 0.10018032789230347
928      0.8767861996008002 0.8714302185205569 0.791859932243824 0.9362937125423335 0.007927954501035228 0.0056795477867126465 0.9211838038071342 0.9463073725880147 0.7637125849723816 0.943686933648678 0.7599380016326904 0.997536808045014 0.9905038774013519 0.0029850006103515625 0.0032492876052856445 0.019637922090962316 0.29657725290596243 0.0009237574472930093 0.9185442952844112 0.03027147613465786
929      0.8947064323084695 0.8827682416160385 0.9088778644800186 0.9583916869454496 0.04235191236842761 0.02425241470336914 0.9349829724856785 0.9657394794866363 0.7909371852874756 0.9433758524334692 0.7745660543441772 0.9912889142584357 0.9882090240716934 0.6369443535804749 0.778799369931221 0.020530562796742598 0.10641036519412801 0.0047364898581756755 0.9738138743809291 0.9317922592163086
930      0.8514495015144348 0.8584140464182823 0.8270149007439613 0.937764360333368 0.00048288277217323206 0.0019823163747787476 0.9031644833087921 0.9645352304354882 0.783560574054718 0.943091490008559 0.7517276406288147 0.9746173107624053 0.9866294264793396 0.015340924263000488 0.0019789934158325195 0.016002444147333313 0.23336410269226213 0.0009542730069161857 0.9397286033630371 0.8244577050209045
931      0.915577062538692 0.9034615865388473 0.9079526960849762 0.9596702480180697 0.03892791963049347 0.029724180698394775 0.9364744978291648 0.9923971193196639 0.8414791226387024 0.9471251018903617 0.777112752199173 0.9769044044595327 0.9882090240716934 0.06599253416061401 0.7787983566522598 0.02814904281746283 0.11312119194922178 0.010692198564355562 0.982390991279057 0.9645081162452698
932      0.8636613879352808 0.8609170650318265 0.8778059631586075 0.9622734485595834 0.028965699885572738 0.021704256534576416 0.9009482031688094 0.8550808604520045 0.5876066908240318 0.9497373270549314 0.7829532027244568 0.9773048903469158 0.9754757881164551 0.0034279823303222656 0.004012763500213623 0.0273993325403229 0.10163326925913539 0.014395996252534304 0.9491541683673859 0.70884770154953
933      0.875657174984614 0.8790817599920999 0.8591445907950401 0.9534317022855786 0.004486373111383224 0.01039382815361023 0.9101600329081218 0.9431624773507519 0.7590306103229523 0.9616885518387202 0.7957583367824554 0.9878030303595723 0.9716000556945801 0.035502851009368896 0.011649370193481445 0.034857568629262224 0.2298750237105407 0.006245257023390212 0.954317549864451 0.6070475578308105
934      0.9039881924788157 0.8936634101470311 0.834591917693615 0.9664192506761262 0.02963165659457445 0.029619768261909485 0.8971902860535516 0.9500576369671911 0.697001576423645 0.9383516863234043 0.7530723810195923 0.9801747880984044 0.9761611521244049 0.003541409969329834 0.006431102752685547 0.02715429074647195 0.10640947724055035 0.014395996252534304 0.9103595283296373 0.3327045440673828
935      0.8569543036547574 0.8619230450554327 0.8764990419149399 0.9415566489100456 0.0012188000338417826 0.0021188557147979736 0.896885256875645 0.9664469728786003 0.8271077871322632 0.9569875374475654 0.8028052449226379 0.9781610271063719 0.971688836812973 0.012886404991149902 0.0014010071754455566 0.014390393891286095 0.2102072377608681 0.0009542730069161857 0.931355969472365 0.8244580030441284
936      0.9143992236682347 0.8990051052593566 0.8891317397356033 0.9700257082030458 0.04557962053351927 0.04589226841926575 0.9262660784380776 0.9693783837689036 0.7881740629673004 0.9492014812636267 0.7782306373119354 0.9750803435070915 0.9794116765260696 0.006171524524688721 0.07840263843536377 0.02006182990618712 0.07907213340538986 0.012475389188725818 0.8802488446235657 0.2583855390548706
